productId;brand;subBrand;subGroup;subGroupName;shortDescription;grossPrice;longDescription;discountGroup
SNAB16SL3V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, Mifare Classic + PINpad, beide zijden cil., asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;435.2;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, Mifare Classic + PINpad, beide zijden cil., asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL1S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden blind, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden blind, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL2V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL3V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL2V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL3V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL1S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden blind, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden blind, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL2V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL3V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL2V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12XL3V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;511.15;SMARTair i-max beslag Stand Alone, RVS, IP56, witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12SL1S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden blind, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;469.85;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden blind, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12SL2V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;469.85;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12SL3V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;469.85;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12SL2V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;469.85;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, cil./blind, asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNAW12SL3V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare Classic;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;469.85;SMARTair i-max beslag Stand Alone, RVS, Standaard (binnen gebruik), witte antenne & EN1906, Euro, Mifare Classic, beide zijden cil., asafstand 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
